CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category
711881733,Existing Customer,55,F,1,Graduate,Married,Less than $40K,Blue
710310108,Existing Customer,46,F,1,Doctorate,Married,Less than $40K,Blue
715814433,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue
717252483,Attrited Customer,57,F,2,Graduate,Married,Less than $40K,Blue
770874483,Existing Customer,54,F,1,Post-Graduate,Married,Unknown,Blue
719742108,Attrited Customer,38,F,1,High School,Single,Less than $40K,Blue
711064008,Existing Customer,48,F,2,Unknown,Single,Less than $40K,Blue
717208833,Attrited Customer,34,F,3,High School,Single,Less than $40K,Blue
709022883,Existing Customer,44,F,4,College,Married,Less than $40K,Blue
713653983,Existing Customer,39,M,3,Uneducated,Single,$60K - $80K,Blue
713463708,Attrited Customer,40,F,4,Graduate,Single,Less than $40K,Blue
789143283,Existing Customer,41,F,1,Uneducated,Single,Unknown,Blue
778550583,Existing Customer,43,F,1,High School,Unknown,$40K - $60K,Blue
711181608,Existing Customer,50,F,2,Graduate,Unknown,Less than $40K,Blue
711790308,Attrited Customer,54,F,0,High School,Unknown,Less than $40K,Blue
779791908,Existing Customer,47,F,4,Post-Graduate,Single,$40K - $60K,Blue
789515283,Existing Customer,51,M,3,Graduate,Married,$60K - $80K,Blue
712046808,Attrited Customer,49,F,3,Doctorate,Divorced,Unknown,Blue
712169883,Existing Customer,43,M,1,College,Married,$60K - $80K,Blue
712637283,Existing Customer,36,F,2,Unknown,Unknown,Less than $40K,Blue
715555833,Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue
708712833,Existing Customer,45,F,5,Graduate,Married,Less than $40K,Blue
717841683,Existing Customer,49,M,3,Unknown,Married,$60K - $80K,Blue
708689958,Existing Customer,48,F,4,Unknown,Unknown,Less than $40K,Blue
708888633,Attrited Customer,52,M,3,Doctorate,Married,$80K - $120K,Blue
721012983,Existing Customer,46,M,3,Doctorate,Married,$80K - $120K,Blue
812406183,Attrited Customer,45,F,4,Unknown,Single,Less than $40K,Blue
714595983,Attrited Customer,49,F,1,Uneducated,Married,$40K - $60K,Blue
715725858,Existing Customer,43,F,3,Post-Graduate,Single,Less than $40K,Blue
720270633,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue
720269283,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue
710142258,Existing Customer,53,F,2,Unknown,Single,Less than $40K,Blue
708525108,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue
709621008,Existing Customer,48,M,5,Post-Graduate,Single,$60K - $80K,Blue
717181833,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Silver
711288558,Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue
718653333,Attrited Customer,45,F,2,College,Single,Less than $40K,Blue
766628733,Existing Customer,56,M,3,Uneducated,Single,$60K - $80K,Blue
711724083,Attrited Customer,27,F,0,Unknown,Single,Less than $40K,Blue
719690733,Existing Customer,47,F,4,High School,Married,Less than $40K,Blue
770783508,Existing Customer,48,M,3,Graduate,Divorced,$60K - $80K,Blue
713422083,Attrited Customer,30,F,0,Graduate,Single,Less than $40K,Blue
718026858,Existing Customer,52,F,2,College,Single,Less than $40K,Blue
716028108,Existing Customer,35,F,2,College,Single,Less than $40K,Blue
712222758,Attrited Customer,38,F,3,Graduate,Married,Less than $40K,Blue
718436133,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue
719313633,Existing Customer,53,F,0,High School,Married,$40K - $60K,Blue
814586958,Existing Customer,43,F,2,College,Divorced,Unknown,Blue
804344733,Existing Customer,46,F,3,Unknown,Single,Less than $40K,Blue
717166383,Existing Customer,40,F,4,Unknown,Married,$40K - $60K,Blue
713060283,Existing Customer,43,F,5,Graduate,Married,$40K - $60K,Blue
713070033,Existing Customer,56,F,2,Graduate,Single,Less than $40K,Blue
793625583,Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue
713918358,Existing Customer,31,F,0,Uneducated,Divorced,Unknown,Blue
714308283,Existing Customer,41,M,2,Doctorate,Married,$40K - $60K,Blue
714086133,Existing Customer,47,F,4,Uneducated,Single,Less than $40K,Blue
718872858,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue
718148358,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue
709665783,Existing Customer,39,F,1,Unknown,Married,$40K - $60K,Blue
708483708,Existing Customer,51,M,2,Unknown,Married,$120K +,Blue
715347783,Existing Customer,40,M,4,High School,Married,Less than $40K,Blue
709054083,Existing Customer,50,F,1,Graduate,Unknown,Less than $40K,Blue
807915408,Existing Customer,41,F,2,College,Married,$40K - $60K,Blue
794507133,Attrited Customer,37,F,2,Doctorate,Single,$40K - $60K,Blue
712569408,Existing Customer,56,F,4,Doctorate,Single,$40K - $60K,Blue
788805108,Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue
710150208,Existing Customer,44,F,4,Post-Graduate,Divorced,Less than $40K,Blue
711825558,Existing Customer,38,M,3,Graduate,Married,$80K - $120K,Blue
712891833,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue
719680908,Existing Customer,47,F,0,College,Married,Less than $40K,Blue
801053208,Existing Customer,39,F,3,High School,Married,Less than $40K,Blue
758642733,Existing Customer,48,F,1,Graduate,Single,Less than $40K,Blue
771201408,Existing Customer,53,F,3,Graduate,Divorced,Less than $40K,Blue
789523683,Existing Customer,51,F,2,Graduate,Single,$40K - $60K,Blue
767266758,Attrited Customer,41,F,2,High School,Single,Less than $40K,Blue
713732883,Existing Customer,38,F,0,Uneducated,Single,Less than $40K,Blue
720739083,Attrited Customer,36,F,2,Post-Graduate,Married,Less than $40K,Blue
718010133,Existing Customer,46,F,2,Post-Graduate,Single,Less than $40K,Blue
771518658,Existing Customer,58,F,1,High School,Married,$40K - $60K,Blue
710508858,Existing Customer,44,F,2,High School,Unknown,Less than $40K,Blue
772590408,Existing Customer,41,M,5,Unknown,Married,$80K - $120K,Blue
719334408,Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue
717500133,Existing Customer,42,M,4,Uneducated,Single,$80K - $120K,Blue
720988083,Existing Customer,45,F,1,Uneducated,Married,Less than $40K,Blue
713594883,Attrited Customer,44,F,2,Uneducated,Single,Unknown,Blue
719848908,Existing Customer,41,F,3,Graduate,Married,Unknown,Blue
714962658,Attrited Customer,35,M,2,Unknown,Single,Less than $40K,Blue
717429258,Attrited Customer,48,F,3,Doctorate,Single,Less than $40K,Blue
717022533,Existing Customer,43,F,2,Post-Graduate,Single,$40K - $60K,Blue
710853033,Existing Customer,36,F,1,Doctorate,Unknown,Less than $40K,Blue
709548783,Attrited Customer,44,M,2,Doctorate,Unknown,$40K - $60K,Blue
780055308,Existing Customer,43,F,3,College,Single,Less than $40K,Blue
714252933,Existing Customer,52,F,2,College,Divorced,Less than $40K,Blue
713336883,Attrited Customer,61,F,0,High School,Single,Less than $40K,Blue
713119308,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue
710815608,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue
809626983,Attrited Customer,48,F,3,High School,Married,Less than $40K,Blue
803398983,Existing Customer,35,F,3,Unknown,Divorced,Less than $40K,Blue
717568308,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Blue
711694083,Existing Customer,59,F,0,Post-Graduate,Single,Less than $40K,Blue
712258308,Existing Customer,58,F,4,High School,Single,Less than $40K,Blue
713884458,Existing Customer,51,M,4,High School,Single,$80K - $120K,Blue
716160708,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue
772728933,Attrited Customer,50,M,2,High School,Married,$120K +,Blue
815320383,Attrited Customer,46,F,3,Unknown,Unknown,Less than $40K,Blue
712117983,Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue
788694558,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue
709275558,Existing Customer,54,M,2,Graduate,Single,$60K - $80K,Blue
711216933,Existing Customer,42,F,1,High School,Married,Less than $40K,Blue
717069033,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue
714992733,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue
809445858,Existing Customer,38,F,0,Graduate,Single,Less than $40K,Blue
708859158,Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Blue
710040483,Existing Customer,37,M,3,Uneducated,Unknown,$60K - $80K,Blue
714667608,Existing Customer,47,M,5,Post-Graduate,Married,$40K - $60K,Blue
714475908,Attrited Customer,43,M,2,Uneducated,Single,$60K - $80K,Blue
713656308,Existing Customer,56,F,0,High School,Married,Less than $40K,Blue
716790633,Attrited Customer,43,M,3,Graduate,Married,$60K - $80K,Blue
716127333,Attrited Customer,45,F,3,Graduate,Married,Unknown,Blue
713017758,Existing Customer,47,F,1,Uneducated,Single,Less than $40K,Blue
717893358,Existing Customer,43,F,3,Graduate,Married,Unknown,Blue
780032208,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue
720219633,Existing Customer,52,F,0,Graduate,Unknown,$40K - $60K,Blue
711676008,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue
714192033,Existing Customer,43,F,3,High School,Single,Unknown,Blue
713442933,Existing Customer,49,M,3,Unknown,Married,$40K - $60K,Blue
789052308,Attrited Customer,40,M,3,Graduate,Unknown,$40K - $60K,Blue
714948858,Attrited Customer,50,F,2,Unknown,Single,Less than $40K,Blue
711772983,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue
802937058,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue
712493058,Existing Customer,42,F,5,High School,Single,Unknown,Blue
718808883,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Silver
719685408,Attrited Customer,40,M,2,Uneducated,Married,$60K - $80K,Blue
708829758,Existing Customer,41,M,2,High School,Married,$60K - $80K,Blue
710792733,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue
716838633,Existing Customer,46,M,4,High School,Single,$60K - $80K,Blue
714041283,Existing Customer,50,F,2,Graduate,Single,Unknown,Blue
710284233,Attrited Customer,33,M,4,Uneducated,Married,$80K - $120K,Blue
752944533,Existing Customer,45,F,5,High School,Married,Less than $40K,Blue
713312208,Attrited Customer,53,M,1,High School,Married,$40K - $60K,Blue
804045933,Existing Customer,36,M,0,Graduate,Married,$80K - $120K,Blue
716662683,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue
713432508,Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue
799475658,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue
719849958,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue
715803933,Existing Customer,47,M,1,Post-Graduate,Single,$60K - $80K,Blue
779486433,Existing Customer,46,F,5,Unknown,Single,Less than $40K,Blue
708281433,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue
779844408,Attrited Customer,43,F,1,Post-Graduate,Married,Less than $40K,Blue
721306908,Existing Customer,61,F,1,Graduate,Single,Unknown,Blue
713964858,Existing Customer,51,M,2,Graduate,Divorced,$120K +,Blue
717545808,Existing Customer,44,F,4,Post-Graduate,Single,Less than $40K,Blue
771232533,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue
710883483,Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue
801715383,Attrited Customer,45,M,4,Graduate,Married,$60K - $80K,Blue
719594433,Existing Customer,35,F,2,Graduate,Single,Unknown,Blue
716310633,Existing Customer,59,F,1,Post-Graduate,Single,Less than $40K,Blue
714188883,Attrited Customer,46,F,5,Doctorate,Single,Less than $40K,Blue
772437633,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Blue
708536283,Attrited Customer,35,M,1,Doctorate,Single,$80K - $120K,Blue
772569033,Existing Customer,44,M,0,High School,Divorced,$80K - $120K,Blue
714443883,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue
710369658,Existing Customer,50,M,3,Unknown,Married,$60K - $80K,Blue
788440083,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Silver
773332908,Existing Customer,48,M,4,High School,Unknown,$60K - $80K,Blue
709307808,Attrited Customer,59,F,2,High School,Married,$40K - $60K,Blue
712507758,Existing Customer,36,F,2,College,Unknown,Unknown,Blue
715701033,Attrited Customer,43,M,2,Graduate,Married,$80K - $120K,Blue
718478883,Existing Customer,55,F,2,College,Single,Less than $40K,Blue
788734158,Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue
794490858,Existing Customer,48,F,1,High School,Married,$40K - $60K,Silver
718397658,Existing Customer,60,F,0,Unknown,Single,$40K - $60K,Blue
718826883,Attrited Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue
716733933,Existing Customer,42,F,2,High School,Married,Unknown,Blue
809307108,Existing Customer,44,F,1,High School,Single,Unknown,Blue
778671483,Existing Customer,33,F,3,Uneducated,Single,Less than $40K,Blue
815504583,Attrited Customer,48,F,4,Graduate,Single,$40K - $60K,Blue
789319458,Existing Customer,48,M,5,Uneducated,Single,$60K - $80K,Blue
710382108,Existing Customer,39,F,3,Post-Graduate,Married,Less than $40K,Blue
720895533,Existing Customer,32,F,4,Unknown,Married,Less than $40K,Blue
709891608,Attrited Customer,41,M,2,High School,Married,$120K +,Blue
717136533,Existing Customer,37,F,2,Uneducated,Single,Less than $40K,Blue
790164408,Existing Customer,59,F,1,Unknown,Married,Less than $40K,Blue
795613233,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue
709009833,Existing Customer,54,M,3,Graduate,Married,$40K - $60K,Blue
720054183,Existing Customer,41,F,2,Graduate,Single,$40K - $60K,Blue
713193408,Existing Customer,59,F,0,Unknown,Single,Less than $40K,Blue
801508383,Existing Customer,48,M,2,Graduate,Married,$80K - $120K,Blue
711949683,Attrited Customer,55,F,2,College,Divorced,$40K - $60K,Blue
787747308,Attrited Customer,49,F,4,Uneducated,Unknown,Less than $40K,Blue
720064158,Existing Customer,51,F,3,Post-Graduate,Married,Less than $40K,Blue
779104608,Attrited Customer,34,F,3,High School,Unknown,Unknown,Blue
715477233,Existing Customer,55,F,1,High School,Unknown,Unknown,Blue
719524383,Existing Customer,35,F,3,Graduate,Single,$40K - $60K,Blue
713804883,Attrited Customer,46,F,4,Post-Graduate,Single,Less than $40K,Blue
710359458,Existing Customer,50,F,1,Graduate,Married,$40K - $60K,Blue
716311683,Existing Customer,43,M,4,College,Married,$80K - $120K,Blue
753795633,Attrited Customer,48,F,2,Uneducated,Married,Less than $40K,Blue
780076833,Existing Customer,44,M,1,Unknown,Unknown,$80K - $120K,Blue
716019333,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue
820657083,Existing Customer,53,M,4,College,Single,$80K - $120K,Silver
716901858,Existing Customer,49,M,4,Doctorate,Married,$40K - $60K,Blue
756571983,Existing Customer,45,F,3,High School,Single,Less than $40K,Blue
817607358,Attrited Customer,44,F,2,High School,Unknown,Unknown,Gold
778268508,Existing Customer,56,F,2,Uneducated,Single,Unknown,Blue
778984383,Existing Customer,43,F,3,High School,Married,Unknown,Blue
720771933,Existing Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue
748827033,Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Blue
712591983,Existing Customer,52,F,5,Graduate,Single,$40K - $60K,Blue
712181658,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue
712297683,Attrited Customer,47,F,3,College,Married,Less than $40K,Blue
714684933,Attrited Customer,40,F,1,Uneducated,Married,Less than $40K,Blue
720742083,Attrited Customer,48,F,4,Unknown,Married,Less than $40K,Blue
772310958,Existing Customer,42,F,2,Graduate,Married,Less than $40K,Blue
715343883,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue
720470133,Existing Customer,59,M,0,Graduate,Single,Less than $40K,Blue
710420133,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue
720933408,Existing Customer,56,F,2,Uneducated,Unknown,Less than $40K,Blue
716304483,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue
719534058,Existing Customer,26,F,0,Graduate,Unknown,Less than $40K,Blue
710515308,Existing Customer,42,F,1,Graduate,Single,Less than $40K,Blue
797241108,Existing Customer,47,M,1,Graduate,Married,$120K +,Blue
708884658,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue
794475483,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver
714315858,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue
717217983,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue
721124658,Attrited Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue
716753058,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Blue
711069483,Existing Customer,40,F,2,Graduate,Single,Less than $40K,Blue
708478233,Existing Customer,48,F,3,Graduate,Married,$40K - $60K,Blue
710783358,Existing Customer,46,M,3,High School,Unknown,$80K - $120K,Blue
713710383,Existing Customer,43,M,2,High School,Unknown,$80K - $120K,Blue
720815208,Attrited Customer,52,M,0,High School,Single,$120K +,Blue
721338783,Existing Customer,49,F,4,Uneducated,Married,Unknown,Blue
714121983,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue
715061733,Existing Customer,42,M,3,College,Single,$60K - $80K,Blue
720520308,Attrited Customer,46,F,4,Graduate,Married,Less than $40K,Blue
806908608,Existing Customer,46,F,2,Unknown,Married,Less than $40K,Blue
798972183,Attrited Customer,49,F,2,Unknown,Single,$40K - $60K,Blue
715030308,Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue
708244458,Existing Customer,47,F,2,Unknown,Married,Less than $40K,Blue
789479058,Existing Customer,45,F,4,College,Divorced,$40K - $60K,Blue
